,Symbol,Start Date,End Date,Buy Price,Sell Price,Change,Market Cap
29,STZ,2020-05-20,2020-05-21,170.44430541992188,168.99154663085938,-0.008523363602458605,Large
30,STZ,2020-05-22,2020-06-16,170.28616333007812,175.3756866455078,0.029888061460192114,Large
31,STZ,2020-06-18,2020-06-19,182.0859375,179.279296875,-0.015413824172995238,Large
32,STZ,2020-06-22,2020-07-28,177.59925842285156,177.41148376464844,-0.0010572941569161652,Large
33,STZ,2020-08-05,2020-10-14,171.3930206298828,181.75059509277344,0.06043171667565998,Large
0,CPRT,2016-04-15,2016-05-09,21.084999084472656,21.600000381469727,0.02442500921787214,Large
1,CPRT,2016-05-26,2016-06-23,24.065000534057617,24.71500015258789,0.02701016430938248,Large
2,CPRT,2016-06-27,2016-07-28,23.229999542236328,25.21500015258789,0.08544987729089161,Large
3,CPRT,2016-08-02,2016-08-03,25.420000076293945,25.0,-0.01652242624049505,Large
4,CPRT,2016-08-19,2016-10-17,26.084999084472656,26.975000381469727,0.03411927652805064,Large
5,CPRT,2016-10-31,2016-12-28,26.235000610351562,27.774999618530273,0.05870017047268802,Large
6,CPRT,2017-01-20,2017-01-24,28.475000381469727,28.690000534057617,0.0075504881372294285,Large
7,CPRT,2017-01-25,2017-01-27,28.80500030517578,28.510000228881836,-0.010241280096113683,Large
8,CPRT,2017-02-13,2017-03-27,29.350000381469727,31.040000915527344,0.05758093737963314,Large
9,CPRT,2017-04-05,2017-06-22,29.84000015258789,31.270000457763672,0.047922261992742105,Large
10,CPRT,2017-07-21,2017-08-07,31.549999237060547,31.079999923706055,-0.014896967503010346,Large
11,CPRT,2017-08-08,2017-08-09,30.700000762939453,31.450000762939453,0.02442996681959005,Large
12,CPRT,2017-08-16,2017-09-12,32.22999954223633,32.369998931884766,0.004343760212126998,Large
13,CPRT,2017-09-14,2017-11-02,32.459999084472656,36.5,0.12446090663816103,Large
14,CPRT,2017-11-22,2017-12-27,41.0099983215332,43.290000915527344,0.05559626157792294,Large
15,CPRT,2018-01-18,2018-04-02,44.599998474121094,49.79999923706055,0.11659194934629258,Large
16,CPRT,2018-05-09,2018-07-27,53.79999923706055,56.939998626708984,0.058364301750499364,Large
17,CPRT,2018-07-30,2018-07-31,56.209999084472656,57.38999938964844,0.02099271169534216,Large
18,CPRT,2018-08-08,2018-10-18,59.369998931884766,49.7599983215332,-0.1618662756146774,Large
19,CPRT,2018-10-24,2018-11-21,46.33000183105469,50.09000015258789,0.08115687832787655,Large
20,CPRT,2018-12-10,2019-01-03,48.34000015258789,46.88999938964844,-0.029995878327729528,Large
21,CPRT,2019-01-08,2019-02-01,49.630001068115234,50.91999816894531,0.02599228436565229,Large
22,CPRT,2019-02-05,2019-03-20,51.84000015258789,59.150001525878906,0.14101082854503222,Large
23,CPRT,2019-03-29,2019-05-10,60.59000015258789,66.87000274658203,0.10364750912986938,Large
24,CPRT,2019-05-24,2019-06-28,70.98999786376953,74.73999786376953,0.05282434304613285,Large
25,CPRT,2019-07-11,2019-08-28,76.79000091552734,75.01000213623047,-0.023180085402720055,Large
26,CPRT,2019-09-06,2019-11-13,81.37999725341797,83.5999984741211,0.02727944575606243,Large
27,CPRT,2019-11-15,2019-12-19,85.98999786376953,89.4000015258789,0.039655817499980706,Large
28,CPRT,2019-12-24,2020-02-19,90.91000366210938,104.5,0.14948845881033482,Large
29,CPRT,2020-02-24,2020-06-15,92.7699966430664,86.48999786376953,-0.06769428701673064,Large
30,CPRT,2020-06-23,2020-07-15,84.52999877929688,86.58000183105469,0.024251781395505004,Large
31,CPRT,2020-07-16,2020-09-08,86.52999877929688,101.56999969482422,0.17381256359298375,Large
32,CPRT,2020-10-05,2020-12-07,109.69000244140625,114.61000061035156,0.04485366085731885,Large
0,GLW,2016-04-26,2016-08-30,16.91595458984375,20.297456741333008,0.19990016723735438,Large
1,GLW,2016-09-26,2016-10-24,20.502479553222656,21.29582977294922,0.0386953303705093,Large
2,GLW,2016-10-27,2017-01-04,20.431167602539062,21.929973602294922,0.07335880302648963,Large
3,GLW,2017-01-24,2017-03-15,23.47206687927246,24.551536560058594,0.04598954520444822,Large
4,GLW,2017-03-17,2017-03-29,24.56055450439453,24.776952743530273,0.008810804295848566,Large
5,GLW,2017-04-07,2017-04-10,24.172853469848633,24.15481948852539,-0.0007460427187769286,Large
6,GLW,2017-04-12,2017-05-22,23.875314712524414,26.42694091796875,0.10687298727441756,Large
7,GLW,2017-06-02,2017-06-09,26.910625457763672,26.23990249633789,-0.024924094108421356,Large
8,GLW,2017-06-26,2017-10-12,27.400068283081055,27.28426742553711,-0.004226298137200257,Large
9,GLW,2017-10-24,2017-11-20,29.10686683654785,29.057573318481445,-0.0016935356987482816,Large
10,GLW,2017-11-28,2017-12-01,29.70777130126953,29.167465209960938,-0.018187365380906387,Large
11,GLW,2017-12-11,2017-12-14,29.826824188232422,29.130830764770508,-0.023334479697523558,Large
12,GLW,2017-12-26,2018-01-02,29.65282440185547,29.872608184814453,0.007411900464538272,Large
13,GLW,2018-01-03,2018-03-05,30.605234146118164,26.608165740966797,-0.1306008111576019,Large
14,GLW,2018-03-23,2018-04-20,25.59469985961914,25.38279151916504,-0.008279383685543044,Large
15,GLW,2018-05-03,2018-05-04,24.479883193969727,24.949764251708984,0.01919457923945513,Large
16,GLW,2018-05-08,2018-08-21,24.691787719726562,30.498817443847656,0.23518061106129584,Large
17,GLW,2018-08-29,2018-12-10,31.361461639404297,29.787336349487305,-0.05019298233023594,Large
18,GLW,2018-12-20,2019-01-24,27.714601516723633,28.005348205566406,0.010490740365410997,Large
19,GLW,2019-01-28,2019-03-15,28.474288940429688,32.562461853027344,0.14357418796832525,Large
20,GLW,2019-03-27,2019-07-17,31.355045318603516,31.295915603637695,-0.0018858118164076637,Large
21,GLW,2019-07-24,2019-07-25,32.12224197387695,31.34340476989746,-0.024246041251195127,Large
22,GLW,2019-07-29,2019-09-03,32.388187408447266,25.900283813476562,-0.20031697091139383,Large
23,GLW,2019-09-10,2019-10-14,27.928678512573242,27.756454467773438,-0.006166566195470758,Large
24,GLW,2019-10-15,2019-11-07,28.253986358642578,28.885465621948242,0.022350094435877776,Large
25,GLW,2019-11-18,2020-09-01,27.956789016723633,32.44629669189453,0.16058738621539456,Large
26,GLW,2020-09-02,2020-09-03,33.285850524902344,31.507972717285156,-0.05341241937883165,Large
27,GLW,2020-09-24,2020-12-14,30.312843322753906,36.5813102722168,0.20679244380739284,Large
28,GLW,2020-12-22,2021-01-07,35.84590530395508,36.75025177001953,0.025228724407880182,Large
29,GLW,2021-01-13,2021-03-04,36.93906784057617,36.959999084472656,0.0005666424498533824,Large
0,CTVA,2019-09-27,2019-10-25,27.064903259277344,26.023197174072266,-0.038489185615248805,Large
1,CTVA,2019-11-21,2019-11-27,24.446035385131836,25.48921012878418,0.04267255312437314,Large
2,CTVA,2019-12-04,2019-12-09,24.30526351928711,25.215242385864258,0.037439580354890915,Large
3,CTVA,2019-12-12,2020-01-16,26.399192810058594,28.590972900390625,0.08302451162434488,Large
4,CTVA,2020-01-29,2020-01-30,27.201541900634766,28.61054229736328,0.05179854884239616,Large
5,CTVA,2020-02-04,2020-04-02,30.283733367919922,21.865737915039062,-0.27797086147238986,Large
6,CTVA,2020-04-09,2020-05-04,27.459985733032227,24.99222183227539,-0.08986763229772213,Large
7,CTVA,2020-05-14,2020-07-08,23.05636978149414,25.567657470703125,0.10891947487867899,Large
8,CTVA,2020-07-16,2020-09-11,27.604366302490234,28.834135055541992,0.04454979112999303,Large
9,CTVA,2020-09-24,2020-10-01,27.453035354614258,28.49631118774414,0.03800220338675704,Large
